weight,age,dose,gender,sentiment
,,,,-0.12280701754385966
77.112,,,Male,0.8392857142857144
54.432,,,Male,-0.5634603174603174
85.0,,,Male,0.211965811965812
65.772,,,Male,0.6194444444444446
65.772,,,Male,0.5252525252525253
77.112,,,Male,-0.2075221238938053
61.236,,,Male,0.42857142857142855
72.576,,,Male,0.2781954887218045
,,,Male,0.42947019867549674
,,,Male,0.1677927927927928
72.576,,,Male,0.42251773049645386
54.432,,,Male,-0.5634603174603174
58.0608,,,Male,-0.12706270627062705
85.0,,,Male,0.211965811965812
,,,Male,0.40343915343915343
,,,Not Specified,0.7948717948717949
61.236,,,Male,0.42857142857142855
,,,Male,0.01333333333333334
77.112,,,Male,0.8392857142857144
74.844,,,Male,0.5260852250099562
,,,Male,-0.09420289855072465
,,,Female,0.6013661202185793
68.04,,,Male,0.09929078014184396
72.576,,,Male,0.42251773049645386
,,,Male,0.4260752688172043
65.772,,,Male,0.5252525252525253
55.0,,,Male,-0.08306878306878308
77.112,,,Male,-0.2075221238938053
74.844,,,Male,0.5260852250099562
72.576,,,Male,0.42251773049645386
77.112,,,Male,0.8392857142857144
72.576,,,Male,0.2781954887218045
72.576,,,Male,0.46743295019157083
61.236,,,Male,-0.30397286821705427
45.36,,,Male,0.2736111111111111
,,,Male,0.4260752688172043
